word	tag
Berdych	PERSON
Jo	PERSON
Wilfried	PERSON
Tsonga	PERSON
Marcos	PERSON
Baghdatis	PERSON
Murray	PERSON
Roger	PERSON
Federer	PERSON
Federer	PERSON
Roger	PERSON
Federer	PERSON
Australia	LOCATION
Novak	PERSON
Djokovic	PERSON
Rafael	PERSON
Nadal	PERSON
Roger	PERSON
Federer	PERSON
Andy	PERSON
Murray	PERSON
Budiman	PERSON
Swiss	LOCATION
Basler	ORGANIZATION
Zeitung	ORGANIZATION
Taufik	PERSON
Indian	LOCATION
Wells	LOCATION
Roger	PERSON
Federer	PERSON
Indian	LOCATION
Wells	LOCATION
John	PERSON
Isner	PERSON
Roger	PERSON
Federer	PERSON
Roger	PERSON
Federer	PERSON
Federer	PERSON
Berdych	PERSON
Federer	PERSON
Federer	PERSON
Roger	PERSON
Federer	PERSON
Roma	LOCATION
Novak	PERSON
Djokovic	PERSON
Srdjan	PERSON
Rafael	PERSON
Nadal	PERSON
Roger	PERSON
Federer	PERSON
Djokovic	PERSON
Roger	PERSON
Federer	PERSON
Ferrer	PERSON
Rafael	PERSON
Nadal	PERSON
Federer	PERSON
Federer	PERSON
Djokovic	PERSON
Federer	PERSON
Amerika	LOCATION
Serikat	LOCATION
John	PERSON
McEnroe	PERSON
Federer	PERSON
Wawrinka	PERSON
Federer	PERSON
Wawrinka	PERSON
Swiss	LOCATION
Prancis	LOCATION
Federer	PERSON
Monfils	PERSON
Federer	PERSON
Federer	PERSON
Fernando	PERSON
Verdasco	PERSON
Guillermo	PERSON
Garcia	PERSON
Lopez	PERSON
Murray	PERSON
Jeremy	PERSON
Chardy	PERSON
Federer	PERSON
Gael	PERSON
Monfils	PERSON
Suzanne	PERSON
Lenglen	PERSON
Roger	PERSON
Federer	PERSON
Murray	PERSON
Roger	PERSON
Federer	PERSON
Federer	PERSON
Djokovic	PERSON
Pixar	ORGANIZATION
Pixar	ORGANIZATION
Disney	ORGANIZATION
Disney	ORGANIZATION
Chuk	PERSON
Viane	PERSON
Disney	ORGANIZATION
AFP	ORGANIZATION
Breck	PERSON
Eisner	PERSON
Michael	PERSON
Eisner	PERSON
Disney	ORGANIZATION
Disney	ORGANIZATION
Channel	ORGANIZATION
Walt	ORGANIZATION
Disney	ORGANIZATION
ACS	ORGANIZATION
Disney	ORGANIZATION
Disneyland	LOCATION
Hong	LOCATION
Kong	LOCATION
Disney	ORGANIZATION
Disney	ORGANIZATION
Pixar	ORGANIZATION
Ed	PERSON
Catmull	PERSON
Disney	ORGANIZATION
Disney	ORGANIZATION
San	LOCATION
Francisco	LOCATION
Apple	ORGANIZATION
Computer	ORGANIZATION
Inc	ORGANIZATION
Walt	ORGANIZATION
Disney	ORGANIZATION
Co	ORGANIZATION
Mickey	PERSON
Minnie	PERSON
Mouse	PERSON
Disney	ORGANIZATION
Pinewood	ORGANIZATION
Inggris	LOCATION
Disney	ORGANIZATION
Inggris	LOCATION
Los	LOCATION
Angeles	LOCATION
Walt	ORGANIZATION
Disney	ORGANIZATION
Co	ORGANIZATION
MySpace.com	ORGANIZATION
Disney	ORGANIZATION
Shamrock	ORGANIZATION
Holdings	ORGANIZATION
Roy	PERSON
Disney	PERSON
Walt	PERSON
Disney	PERSON
The	ORGANIZATION
Walt	ORGANIZATION
Disney	ORGANIZATION
Company	ORGANIZATION
Britney	PERSON
Disney	ORGANIZATION
Channel	ORGANIZATION
Microsoft	ORGANIZATION
Tony	PERSON
Disney	ORGANIZATION
Disney	ORGANIZATION
Vanessa	PERSON
Hudgens	PERSON
Disney	ORGANIZATION
Ashley	PERSON
Tisdale	PERSON
Walt	ORGANIZATION
Disney	ORGANIZATION
Co	ORGANIZATION
General	ORGANIZATION
Electric	ORGANIZATION
Co	ORGANIZATION
ADP	ORGANIZATION
Employer	ORGANIZATION
Services	ORGANIZATION
Agustus	TIME
detikINET	ORGANIZATION
Cnet	ORGANIZATION
Disney	ORGANIZATION
Carson	PERSON
Disney	ORGANIZATION
Disney	ORGANIZATION
Twitter	ORGANIZATION
Disney	ORGANIZATION
Eva	PERSON
Mendes	PERSON
Marvel	ORGANIZATION
Disney	ORGANIZATION
Google	ORGANIZATION
Coca	ORGANIZATION
Cola	ORGANIZATION
Disney	ORGANIZATION
NASA	ORGANIZATION
AIG	ORGANIZATION
Hed	PERSON
Disneyland	LOCATION
Juni	TIME
2010	TIME
Walt	PERSON
Disney	PERSON
Disney	ORGANIZATION
Disney	ORGANIZATION
Walt	PERSON
Disney	PERSON
1919	TIME
Walt	PERSON
Disney	PERSON
Kansas	ORGANIZATION
City	ORGANIZATION
Star	ORGANIZATION
Walt	ORGANIZATION
Disney	ORGANIZATION
Pictures	ORGANIZATION
Disney	ORGANIZATION
1959	TIME
Walt	ORGANIZATION
Disney	ORGANIZATION
Pictures	ORGANIZATION
Disney	ORGANIZATION
Tim	PERSON
Burton	PERSON
Walt	ORGANIZATION
Disney	ORGANIZATION
Pictures	ORGANIZATION
Nintendo	ORGANIZATION
Playstation	ORGANIZATION
Disney	ORGANIZATION
Disney	ORGANIZATION
Walt	ORGANIZATION
Disney	ORGANIZATION
Pictures	ORGANIZATION
Pixar	ORGANIZATION
Animation	ORGANIZATION
Studio	ORGANIZATION
Disney	ORGANIZATION
Pixar	ORGANIZATION
Disney	ORGANIZATION
Los	LOCATION
Angeles	LOCATION
April	TIME
Disney	ORGANIZATION
Dave	PERSON
Hollis	PERSON
Scott	PERSON
Walt	ORGANIZATION
Disney	ORGANIZATION
Company	ORGANIZATION
General	ORGANIZATION
Motors	ORGANIZATION
Bristol	ORGANIZATION
Meyers	ORGANIZATION
Squibb	ORGANIZATION
Maret	TIME
Disneyland	LOCATION
Arab	LOCATION
Disneyland	LOCATION
Paris	LOCATION
Disney	LOCATION
Land	LOCATION
Disney	ORGANIZATION
Disney	ORGANIZATION
Nike	ORGANIZATION
Formula	ORGANIZATION
Bernie	PERSON
Ecclestone	PERSON
Walt	ORGANIZATION
Disney	ORGANIZATION
Jolie	PERSON
Us	ORGANIZATION
Magazine	ORGANIZATION
Indonesia	LOCATION
Toyota	ORGANIZATION
Astra	ORGANIZATION
Motor	ORGANIZATION
Henry	PERSON
Tanoto	PERSON
Jakarta	LOCATION
General	ORGANIZATION
Motors	ORGANIZATION
Indonesia	ORGANIZATION
Chevrolet	ORGANIZATION
Desember	TIME
2015	TIME
GM	ORGANIZATION
Indonesia	ORGANIZATION
Gaurav	PERSON
Gupta	PERSON
Chevrolet	ORGANIZATION
Gaurav	PERSON
Indonesia	LOCATION
2016	TIME
JIExpo	LOCATION
Kemayoran	LOCATION
Jakarta	LOCATION
GM	ORGANIZATION
Indonesia	ORGANIZATION
Yuniadi	PERSON
Haksono	PERSON
Chevrolet	ORGANIZATION
Universitas	ORGANIZATION
Szent	ORGANIZATION
Istvan	ORGANIZATION
Godollo	ORGANIZATION
UGM	ORGANIZATION
Universitas	ORGANIZATION
Pecs	ORGANIZATION
Hongaria	LOCATION
1367	TIME
Budapest	LOCATION
UGM	ORGANIZATION
Dwikora	PERSON
Karnita	PERSON
Universitas	ORGANIZATION
Pecs	ORGANIZATION
Gyula	PERSON
Berke	PERSON
Dwikorita	PERSON
Karnawati	PERSON
Budapest	ORGANIZATION
Business	ORGANIZATION
School	ORGANIZATION
BBS	ORGANIZATION
Eva	PERSON
Kriszt	PERSON
UGM	ORGANIZATION
Universitas	ORGANIZATION
Szent	ORGANIZATION
Istvan	ORGANIZATION
Godollo	ORGANIZATION
Hongaria	LOCATION
Universitas	ORGANIZATION
Szent	ORGANIZATION
Istvan	ORGANIZATION
Godollo	ORGANIZATION
Budapest	LOCATION
UGM	ORGANIZATION
UGM	ORGANIZATION
Dr.	PERSON
Paripurna	PERSON
Sugarda	PERSON
Fakultas	ORGANIZATION
Pertanian	ORGANIZATION
UGM	ORGANIZATION
Dr.	PERSON
Jamhari	PERSON
Dorma	PERSON
Bandara	LOCATION
Internasional	LOCATION
Husein	LOCATION
Sastranegara	LOCATION
Jalan	LOCATION
Pajajaran	LOCATION
Kota	LOCATION
Bandung	LOCATION
Senin	TIME
2016	TIME
Bandara	LOCATION
Husein	LOCATION
Sastranegara	LOCATION
Garuda	ORGANIZATION
Indonesia	ORGANIZATION
AirAsia	ORGANIZATION
Lion	ORGANIZATION
Air	ORGANIZATION
Silk	ORGANIZATION
Air	ORGANIZATION
Citilink	ORGANIZATION
Xpress	ORGANIZATION
Air	ORGANIZATION
Wings	ORGANIZATION
Air	ORGANIZATION
Swiss	LOCATION
H.E.	PERSON
Doris	PERSON
Leuthard	PERSON
PT	ORGANIZATION
Garuda	ORGANIZATION
Maintenance	ORGANIZATION
Facility	ORGANIZATION
GMF	ORGANIZATION
AeroAsia	ORGANIZATION
Bandara	LOCATION
Soekarno	LOCATION
Hatta	LOCATION
Tangerang	LOCATION
Leuthard	PERSON
Garuda	ORGANIZATION
Indonesia	ORGANIZATION
Garuda	ORGANIZATION
Indonesia	ORGANIZATION
Iwan	PERSON
Joeniarto	PERSON
Swiss	LOCATION
Indonesia	LOCATION
GMF	ORGANIZATION
AeroAsia	ORGANIZATION
Garuda	ORGANIZATION
Indonesia	ORGANIZATION
Bandara	LOCATION
Heathrow	LOCATION
London	LOCATION
September	TIME
2014	TIME
Garuda	ORGANIZATION
Indonesia	ORGANIZATION
Bandara	LOCATION
Gatwick	LOCATION
London	LOCATION
Indonesia	LOCATION
London	LOCATION
Eropa	LOCATION
Eropa	LOCATION
Inggris	LOCATION
Anas	PERSON
Banyuwangi	LOCATION
Abdullah	PERSON
Azwar	PERSON
Anas	PERSON
Pulau	LOCATION
Jawa	LOCATION
Bali	LOCATION
Selat	LOCATION
Bali	LOCATION
Pelabuhan	ORGANIZATION
dan	ORGANIZATION
Penyebrangan	ORGANIZATION
Gilimanuk	ORGANIZATION
Arif	PERSON
Mulyanto	PERSON
Selat	LOCATION
Bali	LOCATION
Kota	LOCATION
Semarang	LOCATION
Sungai	LOCATION
Banjir	LOCATION
Kanal	LOCATION
Barat	LOCATION
Ibnu	PERSON
RI	LOCATION
Joko	PERSON
Widodo	PERSON
Sang	PERSON
Ibnu	PERSON
Wisma	LOCATION
Duta	LOCATION
Besar	LOCATION
Ibnu	PERSON
KBRI	ORGANIZATION
Hanoi	LOCATION
Joko	PERSON
Widodo	PERSON
ASEAN	ORGANIZATION
Amerika	LOCATION
Serikat	LOCATION
Jokowi	PERSON
ASEAN	ORGANIZATION
Amerika	LOCATION
Serikat	LOCATION
Laut	LOCATION
Cina	LOCATION
Selatan	LOCATION
Palestina	LOCATION
Sunnyland	LOCATION
California	LOCATION
Amerika	LOCATION
Serikat	LOCATION
Jokowi	PERSON
Tim	ORGANIZATION
Komunikasi	ORGANIZATION
Presiden	ORGANIZATION
Ari	PERSON
Dwipayana	PERSON
Jokowi	PERSON
Laut	LOCATION
Cina	LOCATION
Selatan	LOCATION
Palestina	LOCATION
Ari	PERSON
Sulawesi	LOCATION
Selatan	LOCATION
Pudji	PERSON
Hartono	PERSON
Kemenhub	ORGANIZATION
Polri	ORGANIZATION
Agus	PERSON
Riyanto	PERSON
Polri	ORGANIZATION
Pudji	PERSON
Perhubungan	ORGANIZATION
Darat	ORGANIZATION
Pudji	PERSON
Sulawesi	LOCATION
Selatan	LOCATION
Polri	ORGANIZATION
Sulsel	LOCATION
Jonan	PERSON
Jalan	LOCATION
Medan	LOCATION
Merdeka	LOCATION
Barat	LOCATION
Jakarta	LOCATION
Pusat	LOCATION
Jonan	PERSON
Perhubungan	ORGANIZATION
Udara	ORGANIZATION
Suprasetyo	PERSON
Dwi	PERSON
International	ORGANIZATION
Air	ORGANIZATION
Transport	ORGANIZATION
Association	ORGANIZATION
IATA	ORGANIZATION
IATA	ORGANIZATION
IATA	ORGANIZATION
Trans	ORGANIZATION
Nusa	ORGANIZATION
FAA	ORGANIZATION
FAA	ORGANIZATION
ICAO	ORGANIZATION
FAA	ORGANIZATION
Jakarta	LOCATION
Bandara	LOCATION
HLP	LOCATION
HLP	LOCATION
TNI	ORGANIZATION
AU	ORGANIZATION
KNKT	ORGANIZATION
TNI	ORGANIZATION
AU	ORGANIZATION
ICAO	ORGANIZATION
Batik	ORGANIZATION
Air	ORGANIZATION
Batik	ORGANIZATION
Air	ORGANIZATION
Trans	ORGANIZATION
Nusa	ORGANIZATION
Bandara	LOCATION
HLP	LOCATION
Airnav	ORGANIZATION
Indonesia	ORGANIZATION
Bandara	LOCATION
CGK	LOCATION
Bandara	LOCATION
CGK	LOCATION
HLP	LOCATION
TNI	ORGANIZATION
Badan	ORGANIZATION
Meteorologi	ORGANIZATION
Klimatologi	ORGANIZATION
dan	ORGANIZATION
Geofisika	ORGANIZATION
BMKG	ORGANIZATION
TNI	ORGANIZATION
TNI	ORGANIZATION
Joko	PERSON
Widodo	PERSON
PKB	ORGANIZATION
Daniel	PERSON
Johan	PERSON
Daniel	PERSON
Daniel	PERSON
DPR	ORGANIZATION
Daniel	PERSON
PKB	ORGANIZATION
KMP	ORGANIZATION
DPR	ORGANIZATION
PDIP	ORGANIZATION
Hendrawan	PERSON
Supratikno	PERSON
Rizal	PERSON
Ramli	PERSON
Sudirman	PERSON
Said	PERSON
PDIP	ORGANIZATION
PDIP	ORGANIZATION
Hendrawan	PERSON
Facebook	ORGANIZATION
Mark	PERSON
Zuckerberg	PERSON
Ignasius	PERSON
Jonan	PERSON
PT	ORGANIZATION
Angkasa	ORGANIZATION
Pura	ORGANIZATION
II	ORGANIZATION
Bandara	LOCATION
Halim	LOCATION
Perdanakusuma	LOCATION
AP	ORGANIZATION
II	ORGANIZATION
Batik	ORGANIZATION
Air	ORGANIZATION
TransNusa	ORGANIZATION
PT	ORGANIZATION
Angkasa	ORGANIZATION
Pura	ORGANIZATION
II	ORGANIZATION
Agus	PERSON
Haryadi	PERSON
detikcom	ORGANIZATION
AP	ORGANIZATION
II	ORGANIZATION
Bandara	LOCATION
Halim	LOCATION
air	ORGANIZATION
controller	ORGANIZATION
traffic	ORGANIZATION
ATC	ORGANIZATION
AP	ORGANIZATION
II	ORGANIZATION
AirNav	ORGANIZATION
Batik	ORGANIZATION
Air	ORGANIZATION
Angkasa	ORGANIZATION
Pura	ORGANIZATION
Bandara	LOCATION
Halim	LOCATION
Bandara	LOCATION
Kualanamu	LOCATION
Angkasa	ORGANIZATION
Pura	ORGANIZATION
Bandara	LOCATION
Halim	LOCATION
Bandara	LOCATION
Kualanamu	LOCATION
Samjian	PERSON
Big	ORGANIZATION
Bird	ORGANIZATION
Blue	ORGANIZATION
Bird	ORGANIZATION
Bandara	LOCATION
Soekarno	LOCATION
Hatta	LOCATION
PT	ORGANIZATION
Pos	ORGANIZATION
Indonesia	ORGANIZATION
Persero	ORGANIZATION
Pos	ORGANIZATION
Indonesia	ORGANIZATION
Hanif	PERSON
Dhakiri	PERSON
Pos	ORGANIZATION
Indonesia	ORGANIZATION
Jakarta	LOCATION
Pos	ORGANIZATION
Indonesia	ORGANIZATION
Wisnu	PERSON
PT	ORGANIZATION
Pos	ORGANIZATION
Indonesia	ORGANIZATION
Febriyanto	PERSON
Februari	TIME
2016	TIME
Febriyanto	PERSON
Bandara	LOCATION
Cengkareng	LOCATION
Leonardo	PERSON
DiCaprio	PERSON
DiCaprio	PERSON
Dolby	LOCATION
Theatre	LOCATION
Los	LOCATION
Angeles	LOCATION
AS	LOCATION
April	TIME
2016	TIME
Kemenhub	ORGANIZATION
Leonardo	PERSON
DiCaprio	PERSON
Taman	LOCATION
Nasional	LOCATION
Gunung	LOCATION
Leuser	LOCATION
TNGL	LOCATION
Aceh	LOCATION
Sumatera	LOCATION
Utara	LOCATION
Kemenhub	ORGANIZATION
2016	TIME
Ignasius	PERSON
Jonan	PERSON
April	TIME
2016	TIME
Mei	TIME
2016	TIME
TNGL	LOCATION
DiCaprio	PERSON
Adrien	PERSON
Brody	PERSON
Fisher	PERSON
Stevens	PERSON
BPJS	ORGANIZATION
Kate	PERSON
Winslet	PERSON
Leonardo	PERSON
DiCaprio	PERSON
Dolby	LOCATION
Theatre	LOCATION
Los	LOCATION
Angeles	LOCATION
AS	LOCATION
Indonesia	LOCATION
April	TIME
Swiss	LOCATION
Doris	PERSON
dan	PERSON
Leuthard	PERSON
Joko	PERSON
Widodo	PERSON
Istana	LOCATION
Negara	LOCATION
Retno	PERSON
Indonesia	LOCATION
RI	LOCATION
Swiss	LOCATION
Indonesia	LOCATION
Swiss	LOCATION
indonesia	LOCATION
EFTA	ORGANIZATION
European	ORGANIZATION
Free	ORGANIZATION
Trade	ORGANIZATION
Association	ORGANIZATION
Indonesia	LOCATION
EFTA	ORGANIZATION
Leuthard	PERSON
BMKG	ORGANIZATION
Leuthard	PERSON
BMKG	ORGANIZATION
Jokowi	PERSON
Joko	PERSON
Widodo	PERSON
DKI	LOCATION
Jakarta	LOCATION
Basuki	PERSON
Tjahaja	PERSON
Purnama	PERSON
Jakarta	LOCATION
Ahok	PERSON
Jokowi	PERSON
Kejagung	ORGANIZATION
BUMN	ORGANIZATION
BUMD	ORGANIZATION
Kejagung	ORGANIZATION
BUMN	ORGANIZATION
BUMD	ORGANIZATION
BUMD	ORGANIZATION
Adhi	ORGANIZATION
Karya	ORGANIZATION
Jakpro	ORGANIZATION
Wijaya	ORGANIZATION
Karya	ORGANIZATION
Adhi	ORGANIZATION
Karya	ORGANIZATION
DiCaprio	PERSON
Bryan	PERSON
Cranston	PERSON
Matt	PERSON
Damon	PERSON
Michael	PERSON
Fassbender	PERSON
Steve	PERSON
Jobs	PERSON
DKI	LOCATION
Jakarta	LOCATION
PT	ORGANIZATION
Jakarta	ORGANIZATION
Propertindo	ORGANIZATION
Jakpro	ORGANIZATION
Badan	ORGANIZATION
Usaha	ORGANIZATION
Milik	ORGANIZATION
Negara	ORGANIZATION
BUMN	ORGANIZATION
PT	ORGANIZATION
Wijaya	ORGANIZATION
Karya	ORGANIZATION
Tbk	ORGANIZATION
WIKA	ORGANIZATION
PT	ORGANIZATION
Waskita	ORGANIZATION
Karya	ORGANIZATION
Tbk	ORGANIZATION
WSKT	ORGANIZATION
PT	ORGANIZATION
Adhi	ORGANIZATION
Karya	ORGANIZATION
Tbk	ORGANIZATION
ADHI	ORGANIZATION
Jakarta	LOCATION
Bandara	LOCATION
Soekarno	LOCATION
Hatta	LOCATION
Kelapa	LOCATION
Gading	LOCATION
Kebayoran	LOCATION
Lama	LOCATION
Jabodetabek	LOCATION
Cibubur	LOCATION
Cawang	LOCATION
Bekasi	LOCATION
Timur	LOCATION
Cawang	LOCATION
Cawang	LOCATION
Dukuh	LOCATION
Palembang	LOCATION
Jokowi	PERSON
Ahok	PERSON
Jakarta	LOCATION
Ahok	PERSON
Rizal	PERSON
Ramli	PERSON
Darmin	PERSON
Nasution	PERSON
Ignasius	PERSON
Jonan	PERSON
Pratikno	PERSON
Jabar	LOCATION
Ahmad	PERSON
Heryawan	PERSON
Sumatera	LOCATION
Selatan	LOCATION
Alex	PERSON
Nurdin	PERSON
Joko	PERSON
Widodo	PERSON
Asian	ORGANIZATION
Games	ORGANIZATION
2018	TIME
Jokowi	PERSON
DKI	LOCATION
Jakarta	LOCATION
Basuki	PERSON
Tjahaja	PERSON
Purnama	PERSON
Ahok	PERSON
Jabodetabek	LOCATION
Jakarta	LOCATION
Ahok	PERSON
Rizal	PERSON
Ramli	PERSON
Darmin	PERSON
Nasution	PERSON
Ignasius	PERSON
Jonan	PERSON
Pratikno	PERSON
Jokowi	PERSON
Jakarta	LOCATION
Jakarta	LOCATION
Jokowi	PERSON
Jakarta	LOCATION
Jakarta	LOCATION
Joko	PERSON
Widodo	PERSON
Uber	ORGANIZATION
GrabCar	ORGANIZATION
PPAD	ORGANIZATION
Organda	ORGANIZATION
DKI	LOCATION
Jakarta	LOCATION
JH	PERSON
Sitorus	PERSON
Februari	TIME
2014	TIME
Organda	ORGANIZATION
Uber	ORGANIZATION
GrabCar	ORGANIZATION
Polda	ORGANIZATION
Metro	ORGANIZATION
Jaya	ORGANIZATION
Dishub	ORGANIZATION
DKI	LOCATION
Agustus	TIME
2015	TIME
Uber	ORGANIZATION
GrabCar	ORGANIZATION
Polda	ORGANIZATION
Metro	ORGANIZATION
Uber	ORGANIZATION
GrabCar	ORGANIZATION
kantor	LOCATION
Menko	LOCATION
Polhukam	LOCATION
Luhut	PERSON
Panjaitan	PERSON
Uber	ORGANIZATION
GrabCar	ORGANIZATION
bulan	TIME
Mei	TIME
2016	TIME
Mei	TIME
Uber	ORGANIZATION
Grab	ORGANIZATION
Ignasius	PERSON
Jonan	PERSON
Jaksa	ORGANIZATION
Agung	ORGANIZATION
Prasetyo	PERSON
Jaksa	ORGANIZATION
Agung	ORGANIZATION
Kemenhub	ORGANIZATION
Jaksa	ORGANIZATION
Agung	ORGANIZATION
Prasetyo	PERSON
Google	ORGANIZATION
Senin	TIME
2016	TIME
PT	ORGANIZATION
PJKA	ORGANIZATION
KAI	ORGANIZATION
KAI	ORGANIZATION
Prasetyo	PERSON
Ignasius	PERSON
Jonan	PERSON
Prasetyo	PERSON
Jonan	PERSON
Jonan	PERSON
TUN	ORGANIZATION
(20/2/2023)	TIME
PSI	ORGANIZATION
Grace	PERSON
Natalie	PERSON
(17/2/2023)	TIME
Khoirul	PERSON
Umam	PERSON
PdiP	ORGANIZATION
Bawaslu	ORGANIZATION